age,monthly_income,loan_amount,repayment_period,credit_history,device_change_count,ip_change_count,accounts_per_phone,recent_applications,id_reuse_flag,income_age_ratio,loan_income_ratio,night_application,vpn_usage,failed_kyc_attempts,multiple_ids_flag,app_completion_seconds,same_day_multiple_apps,fraud
50,224643,271244,24,5,7,0,3,1,0,4492.86,1.2074,0,0,0,0,2933,0,0
32,283352,200519,6,3,3,6,2,2,0,8854.75,0.7077,0,0,3,0,3490,0,0
53,171250,340771,18,0,9,4,4,2,0,3231.1321,1.9899,1,0,1,0,257,0,0
62,215244,75635,36,5,5,4,1,4,0,3471.6774,0.3514,0,0,1,0,1272,0,0
44,145111,318164,3,7,9,3,4,1,0,3297.9773,2.1926,0,0,0,0,213,0,0
22,19990,6663,12,2,9,6,2,0,0,908.6364,0.3333,0,1,4,0,2815,0,0
19,142513,358584,24,6,0,3,4,3,0,7500.6842,2.5161,0,0,1,0,279,1,0
50,134327,488043,3,6,8,1,2,9,1,2686.54,3.6332,0,0,4,0,520,0,1
33,294006,176721,18,8,6,6,3,2,0,8909.2727,0.6011,0,1,1,0,2717,0,0
40,135223,310280,6,0,4,4,4,2,0,3380.575,2.2946,0,0,4,0,3305,0,1
55,271100,247314,1,4,5,0,1,9,0,4929.0909,0.9123,0,0,3,0,2317,0,0
33,208161,256855,6,7,2,4,1,5,0,6307.9091,1.2339,0,0,1,0,1235,0,0
31,122782,369746,1,2,8,7,2,8,0,3960.7097,3.0114,0,0,1,0,3481,0,0
46,269509,37104,3,4,1,3,3,9,0,5858.8913,0.1377,0,0,2,0,197,0,0
43,57499,40137,6,0,9,3,4,9,0,1337.186,0.698,0,0,1,0,3046,0,0
52,262023,396750,6,8,0,6,4,1,0,5038.9038,1.5142,0,0,2,0,882,0,0
32,148979,330906,6,3,0,6,2,4,0,4655.5938,2.2212,1,0,0,0,792,0,0
20,153408,446661,18,4,9,6,4,1,0,7670.4,2.9116,0,0,2,0,2684,0,1
40,188403,141657,3,2,1,6,1,5,0,4710.075,0.7519,1,0,0,0,2897,1,0
46,206023,487012,36,1,5,1,1,0,0,4478.7609,2.3639,0,0,1,0,246,0,0
51,188581,487163,1,6,5,0,4,0,1,3697.6667,2.5833,0,0,2,0,917,0,1
50,273616,230542,6,4,8,3,4,8,0,5472.32,0.8426,0,1,0,0,1459,0,0
58,163352,339582,3,9,9,7,3,9,0,2816.4138,2.0788,0,0,2,0,1925,0,1
58,157931,37392,36,2,3,5,3,4,0,2722.9483,0.2368,0,0,0,0,2499,0,0
40,235413,347411,24,1,7,0,4,8,0,5885.325,1.4758,0,0,2,0,2354,0,0
24,144334,215396,18,9,3,4,4,7,0,6013.9167,1.4923,1,0,0,0,1679,0,0
20,151626,163198,18,5,2,1,2,8,0,7581.3,1.0763,0,0,4,0,1617,0,0
49,12008,305629,24,9,3,6,3,8,0,245.0612,25.4521,0,0,1,0,1524,1,1
48,85799,243479,3,5,0,4,4,7,0,1787.4792,2.8378,0,1,1,0,1519,0,0
35,283382,308942,1,2,8,6,2,2,0,8096.6286,1.0902,0,0,2,0,1387,0,0
60,240018,200382,3,8,4,5,3,6,0,4000.3,0.8349,0,0,0,0,1203,0,0
24,284297,141089,3,0,6,3,2,3,0,11845.7083,0.4963,0,0,4,0,2195,0,0
58,64353,157772,12,2,2,7,4,7,0,1109.5345,2.4517,0,0,1,0,2513,0,0
18,57092,353824,36,0,4,3,1,6,0,3171.7778,6.1974,0,0,2,0,2540,0,0
31,248907,96446,18,6,9,7,1,8,0,8029.2581,0.3875,0,0,1,0,2749,1,0
49,179224,430723,1,1,3,0,1,7,0,3657.6327,2.4033,0,1,4,0,3061,0,0
23,54104,179751,12,3,6,6,1,2,0,2352.3478,3.3223,0,0,1,0,2943,0,0
56,160355,224293,24,3,4,7,4,4,0,2863.4821,1.3987,0,0,3,0,1632,1,1
27,224606,90938,3,7,1,3,1,2,0,8318.7407,0.4049,0,0,4,0,208,0,0
24,33887,38232,24,3,2,7,1,8,0,1411.9583,1.1282,0,0,0,0,1591,0,0
43,271499,227671,18,2,7,5,4,0,0,6313.9302,0.8386,0,0,4,0,2389,0,1
51,177606,483877,12,9,2,0,3,6,0,3482.4706,2.7244,0,1,2,0,1738,0,1
47,256420,418236,36,2,6,5,3,8,0,5455.7447,1.6311,0,0,0,0,542,0,0
53,76442,360383,12,4,4,2,3,2,0,1442.3019,4.7145,0,0,1,0,618,0,0
38,17279,58172,1,5,6,3,2,6,0,454.7105,3.3666,0,0,4,0,1354,1,0
34,179563,360449,36,6,9,4,3,6,0,5281.2647,2.0074,0,0,0,0,2705,0,0
50,125738,145818,3,4,8,4,4,1,0,2514.76,1.1597,0,0,1,0,3516,0,0
27,144333,254048,1,6,6,0,3,4,1,5345.6667,1.7602,0,0,4,0,3567,0,1
64,140546,457753,12,3,5,5,2,9,0,2196.0312,3.257,0,0,0,0,533,0,0
59,96414,5094,36,4,0,5,2,6,0,1634.1356,0.0528,0,0,2,0,1477,0,0
29,295534,69466,12,5,3,5,1,1,0,10190.8276,0.2351,1,0,1,0,2233,0,0
33,225079,362211,1,8,7,5,4,9,0,6820.5758,1.6093,0,0,1,0,1743,0,0
58,9787,293899,12,5,0,2,3,9,0,168.7414,30.0295,0,1,2,0,1015,0,0
49,247951,227713,36,9,5,7,3,1,0,5060.2245,0.9184,0,0,2,0,3307,1,1
32,209470,143624,6,0,1,3,4,5,0,6545.9375,0.6857,0,0,2,0,308,0,0
44,194249,495970,18,6,8,5,4,1,0,4414.75,2.5533,0,0,0,0,1415,0,0
45,15663,191563,3,2,7,1,4,9,0,348.0667,12.2303,0,0,2,0,441,1,1
34,158812,413995,18,5,8,1,4,0,0,4670.9412,2.6068,0,0,3,0,868,1,0
63,138107,292144,3,1,8,6,4,2,0,2192.1746,2.1153,0,0,0,0,3128,0,0
19,105271,217711,36,6,1,6,4,0,0,5540.5789,2.0681,1,0,2,0,2131,0,0
53,72388,448169,12,0,1,4,4,5,0,1365.8113,6.1912,1,0,2,0,2811,0,0
24,57335,58564,36,1,8,3,2,3,1,2388.9583,1.0214,0,1,3,0,2598,0,1
30,48315,146174,1,8,1,1,1,1,0,1610.5,3.0254,1,0,4,0,1453,0,0
32,54334,133933,1,8,3,0,3,6,0,1697.9375,2.465,0,0,2,0,2553,0,0
42,191964,306718,12,6,1,3,2,6,0,4570.5714,1.5978,0,0,1,0,3067,0,0
40,197268,164754,3,1,0,4,2,7,0,4931.7,0.8352,0,1,2,0,975,1,0
39,44726,79819,12,4,9,6,3,6,0,1146.8205,1.7846,1,0,0,0,3569,0,0
43,211823,354277,3,3,6,2,2,0,0,4926.1163,1.6725,0,0,0,0,3022,0,0
50,185678,246869,12,1,4,0,4,2,0,3713.56,1.3296,0,0,2,1,3156,0,1
28,253045,78972,12,1,2,0,2,0,0,9037.3214,0.3121,0,0,0,0,1698,1,0
27,297838,384381,12,9,7,7,3,1,0,11031.037,1.2906,0,0,1,0,2108,0,0
42,167325,357104,1,7,4,5,1,0,0,3983.9286,2.1342,0,0,2,0,3189,0,0
54,160302,197257,3,4,0,3,3,8,1,2968.5556,1.2305,1,0,1,0,2687,0,1
60,190046,337570,24,7,8,7,1,6,0,3167.4333,1.7763,0,0,3,1,830,0,1
55,273177,442336,12,1,4,6,4,8,0,4966.8545,1.6192,0,0,4,1,479,0,1
58,67461,39297,18,1,2,2,2,7,0,1163.1207,0.5825,0,0,3,0,1798,0,0
62,269809,115147,18,2,5,0,3,9,0,4351.7581,0.4268,0,0,2,0,2382,0,0
41,294169,9299,36,9,7,2,3,1,0,7174.8537,0.0316,0,0,4,0,2308,0,0
57,288142,435564,36,7,1,7,1,0,0,5055.1228,1.5116,1,1,2,0,2277,0,0
63,109493,42384,1,7,2,4,2,4,0,1737.9841,0.3871,0,1,4,0,1380,0,1
50,290201,380326,6,2,6,0,3,6,0,5804.02,1.3106,0,1,2,0,79,0,1
34,84244,339837,24,0,1,6,3,1,0,2477.7647,4.034,0,0,4,0,3588,0,0
41,219680,227371,1,6,4,1,2,3,0,5358.0488,1.035,0,0,1,0,3021,0,0
54,206703,295831,6,3,8,6,4,6,0,3827.8333,1.4312,0,0,0,0,1576,0,0
19,110887,196649,1,2,6,4,1,8,0,5836.1579,1.7734,1,0,2,0,2548,0,0
49,72173,323191,36,4,2,4,3,5,0,1472.9184,4.478,0,0,3,0,287,0,0
41,216278,142263,18,5,1,5,2,6,0,5275.0732,0.6578,0,1,3,0,1637,0,0
26,43734,188956,12,0,9,7,4,7,0,1682.0769,4.3206,0,0,2,0,1819,0,0
21,67072,318055,3,8,8,0,3,7,0,3193.9048,4.742,0,0,1,0,2687,0,0
34,239046,340447,36,5,8,1,4,8,0,7030.7647,1.4242,0,0,2,1,1049,0,1
34,199855,477663,12,2,8,7,3,9,0,5878.0882,2.39,1,0,4,0,1606,0,1
47,206811,357309,18,0,9,2,3,1,0,4400.234,1.7277,0,0,0,0,2062,0,0
57,223126,101330,3,8,2,1,4,6,0,3914.4912,0.4541,0,0,1,0,2600,0,0
28,188429,355624,6,1,0,7,1,1,0,6729.6071,1.8873,0,0,0,0,1459,1,0
38,144741,175798,6,9,8,4,4,6,0,3808.9737,1.2146,0,0,3,0,320,0,1
38,118272,35623,18,5,6,0,2,8,0,3112.4211,0.3012,0,0,0,0,2997,0,0
35,72902,114219,3,5,1,1,3,3,0,2082.9143,1.5667,0,0,0,0,550,0,0
46,61959,255398,12,2,5,6,4,4,0,1346.9348,4.122,1,1,2,0,2337,0,1
41,101623,215589,18,5,8,1,4,4,0,2478.6098,2.1215,1,0,3,1,2958,0,1
27,136438,124089,6,1,7,4,3,1,0,5053.2593,0.9095,0,0,0,0,1743,0,0
62,53415,313144,18,7,5,7,3,2,0,861.5323,5.8625,0,0,4,0,1021,0,1
34,129716,334638,12,0,5,2,4,9,0,3815.1765,2.5798,0,0,0,0,245,0,0
35,14907,474457,1,5,7,7,1,0,0,425.9143,31.8278,0,0,2,0,1312,0,0
59,37780,359316,24,0,8,1,3,2,0,640.339,9.5107,0,0,1,0,422,1,0
37,40085,195099,24,8,7,5,4,4,0,1083.3784,4.8671,0,0,1,0,3462,0,0
54,287570,191067,36,8,0,7,2,8,0,5325.3704,0.6644,0,0,1,0,1736,0,0
62,274629,306020,24,5,1,7,1,0,0,4429.5,1.1143,0,0,4,0,2171,0,0
35,234632,119217,1,5,5,7,2,5,0,6703.7714,0.5081,0,1,0,0,441,0,0
34,261216,445286,12,8,7,1,3,1,0,7682.8235,1.7047,0,0,3,0,3087,0,0
26,251209,353832,36,4,3,3,3,5,0,9661.8846,1.4085,0,0,0,0,3045,0,0
31,96005,367209,3,8,3,4,1,9,1,3096.9355,3.8249,1,0,1,0,2493,0,1
46,63528,67224,18,4,1,3,3,5,0,1381.0435,1.0582,1,0,1,0,3130,1,0
48,125631,26365,12,3,9,4,2,0,0,2617.3125,0.2099,0,0,3,0,493,0,0
21,294943,30663,1,1,0,4,4,4,0,14044.9048,0.104,0,0,0,0,3377,0,0
35,258786,459652,36,1,9,3,4,9,0,7393.8857,1.7762,0,0,1,0,3396,0,0
37,186532,367754,6,0,8,6,2,1,0,5041.4054,1.9715,1,0,3,1,2536,0,1
64,150949,104376,24,9,6,2,2,0,0,2358.5781,0.6915,0,1,2,0,3458,1,0
60,264673,84275,24,2,8,2,3,8,0,4411.2167,0.3184,0,0,1,0,3251,0,0
61,280087,386373,12,0,1,4,3,5,0,4591.5902,1.3795,0,0,2,0,1599,0,0
26,172856,457427,24,5,9,6,1,0,0,6648.3077,2.6463,0,0,0,0,1272,0,0
30,156527,142981,24,6,4,6,4,9,0,5217.5667,0.9135,1,0,4,0,1323,0,1
32,226099,61883,12,8,1,3,1,8,0,7065.5938,0.2737,0,0,0,0,2429,0,0
44,207520,275857,12,6,9,1,2,8,0,4716.3636,1.3293,0,1,4,0,2194,0,1
32,32371,144686,36,3,6,4,2,6,0,1011.5938,4.4696,1,0,3,0,1852,0,0
45,103746,361241,1,3,8,5,1,8,0,2305.4667,3.482,0,0,4,0,2476,0,0
54,106248,21734,1,7,2,4,1,0,1,1967.5556,0.2046,0,0,3,0,3456,1,1
36,169238,424925,24,3,0,0,4,2,0,4701.0556,2.5108,0,0,1,0,475,0,0
43,292871,417101,36,0,3,2,2,7,0,6810.9535,1.4242,1,0,0,0,334,1,0
43,119000,72622,12,8,3,3,1,2,0,2767.4419,0.6103,0,0,3,0,346,0,0
42,68969,79267,12,2,5,1,4,7,0,1642.119,1.1493,0,0,0,0,881,0,0
43,73531,480344,24,0,4,5,3,2,0,1710.0233,6.5325,0,0,0,0,63,0,1
43,44097,407557,3,8,4,6,3,3,0,1025.5116,9.2423,1,0,3,0,962,0,1
63,171056,40435,6,9,8,1,4,3,0,2715.1746,0.2364,0,0,3,1,1115,0,1
45,55859,13976,18,9,0,5,1,4,0,1241.3111,0.2502,0,0,4,0,412,0,0
35,201300,83910,18,4,7,4,4,9,0,5751.4286,0.4168,0,0,1,0,2113,0,0
49,158222,472085,24,8,7,7,4,9,0,3229.0204,2.9837,0,0,1,0,413,0,1
20,236944,399506,36,2,7,7,1,3,0,11847.2,1.6861,0,0,2,0,3002,0,0
19,61790,131177,18,5,2,1,3,6,0,3252.1053,2.1229,1,1,4,0,110,0,1
50,282792,46812,1,6,9,1,4,3,0,5655.84,0.1655,0,0,4,0,2634,0,0
59,66779,444744,36,4,7,4,3,0,0,1131.8475,6.6599,0,1,0,0,826,0,0
36,111371,452786,36,7,1,2,4,4,0,3093.6389,4.0656,0,0,0,0,1623,0,0
34,39593,374985,1,9,7,0,2,7,0,1164.5,9.471,0,0,3,0,139,0,0
61,276959,188471,3,5,7,2,1,5,0,4540.3115,0.6805,0,0,2,0,2101,0,0
50,167495,442653,24,5,2,2,3,3,0,3349.9,2.6428,0,0,0,1,1104,0,1
29,288446,221194,1,6,3,0,1,3,0,9946.4138,0.7668,0,1,4,0,657,0,0
20,197136,321051,24,7,8,7,3,0,0,9856.8,1.6286,0,0,2,0,3228,0,0
60,222872,121992,24,1,8,4,3,9,0,3714.5333,0.5474,0,0,4,0,926,0,1
43,163907,345020,36,6,9,2,1,0,0,3811.7907,2.105,0,1,4,1,2516,0,1
52,54282,442939,12,8,8,3,4,2,0,1043.8846,8.16,0,0,4,0,2787,0,1
25,133451,298799,6,0,9,3,4,3,0,5338.04,2.239,0,0,1,0,853,0,0
53,188786,246170,6,0,5,0,2,3,0,3562.0,1.304,1,0,4,0,3278,0,0
24,203107,450049,24,6,0,3,3,1,0,8462.7917,2.2158,0,0,1,0,1487,0,0
63,28814,212168,6,4,7,7,1,8,0,457.3651,7.3634,0,0,0,0,3225,0,0
63,160161,287141,6,0,8,4,3,7,0,2542.2381,1.7928,0,1,4,0,2533,0,1
53,86673,67876,18,0,7,1,4,2,0,1635.3396,0.7831,0,0,3,0,2474,1,0
33,56940,111233,36,1,0,7,1,1,0,1725.4545,1.9535,0,0,3,0,671,0,0
41,91796,123660,18,9,5,4,1,0,0,2238.9268,1.3471,0,0,1,0,1460,0,0
18,41476,158085,12,8,8,0,3,9,0,2304.2222,3.8115,0,0,1,0,1487,0,0
42,137841,33862,3,2,8,1,2,8,1,3281.9286,0.2457,0,0,2,0,1977,0,1
27,183066,53448,36,8,6,3,4,4,0,6780.2222,0.292,0,0,4,0,3556,0,1
33,282778,482034,1,5,6,2,4,7,0,8569.0303,1.7046,1,0,4,0,2479,0,1
33,241107,439824,1,9,3,6,3,3,0,7306.2727,1.8242,0,0,4,0,616,0,1
25,131259,347756,18,5,6,7,3,1,0,5250.36,2.6494,1,0,4,0,3089,0,1
46,184357,119849,24,6,9,3,2,4,0,4007.7609,0.6501,0,1,2,0,2528,0,0
56,191571,377204,6,9,4,4,4,7,1,3420.9107,1.969,0,0,0,0,2262,0,1
45,24420,172966,12,7,9,4,2,5,0,542.6667,7.083,0,0,1,0,923,1,0
23,161308,479417,3,2,4,6,1,7,0,7013.3913,2.9721,0,1,1,1,2921,0,1
33,273362,182721,18,7,0,7,1,2,0,8283.697,0.6684,0,0,3,0,3345,0,0
37,129283,63104,24,5,1,0,2,4,0,3494.1351,0.4881,0,0,4,0,2627,0,0
33,210103,208531,12,5,8,2,2,1,0,6366.7576,0.9925,0,0,1,0,2887,0,0
24,235461,40821,24,2,1,2,3,2,0,9810.875,0.1734,0,0,3,0,1940,1,0
58,69057,180012,12,5,9,1,4,6,0,1190.6379,2.6067,0,0,2,0,2061,0,0
31,212979,143007,18,7,1,7,4,0,0,6870.2903,0.6715,1,0,3,0,1660,0,0
60,219202,483793,12,6,8,1,4,7,0,3653.3667,2.2071,0,1,4,0,2939,0,1
43,147298,13467,36,9,2,4,2,4,0,3425.5349,0.0914,0,0,3,0,952,0,0
43,128108,405289,6,9,1,0,3,1,0,2979.2558,3.1637,0,1,4,0,2523,0,0
31,277190,8691,12,6,6,6,3,2,0,8941.6129,0.0314,1,0,2,0,1385,0,0
24,251027,440754,3,2,8,4,3,3,0,10459.4583,1.7558,0,0,2,0,1631,0,0
50,42117,131115,12,9,5,5,2,1,0,842.34,3.1131,0,0,2,0,1513,0,0
43,134980,156562,36,2,6,7,2,9,0,3139.0698,1.1599,0,0,3,0,2513,0,0
62,214944,278832,1,4,2,2,3,4,0,3466.8387,1.2972,0,1,4,0,459,0,1
37,193349,99505,36,4,2,2,2,6,0,5225.6486,0.5146,0,1,1,0,440,0,0
20,221451,51650,12,8,7,4,1,8,0,11072.55,0.2332,0,0,4,0,3243,1,1
21,22373,145901,24,8,6,6,4,0,0,1065.381,6.5213,0,0,3,0,1111,0,1
43,50452,135158,18,9,4,2,4,9,0,1173.3023,2.6789,0,0,2,0,176,0,1
28,186161,241681,1,4,5,7,4,5,0,6648.6071,1.2982,1,0,0,0,3563,0,0
19,11654,3590,18,4,8,6,1,5,0,613.3684,0.308,1,0,1,0,2783,0,0
31,192213,434109,24,5,2,7,3,0,0,6200.4194,2.2585,0,0,4,0,1715,0,0
61,128319,74396,3,7,2,1,4,1,0,2103.5902,0.5798,0,0,4,0,824,0,0
47,224015,392941,6,5,5,2,2,7,0,4766.2766,1.7541,0,0,0,0,2571,0,0
29,293727,432392,3,5,7,1,1,5,0,10128.5172,1.4721,0,0,2,0,3102,0,0
43,254105,68484,1,8,4,3,3,0,0,5909.4186,0.2695,0,0,0,0,2844,0,0
61,99242,389628,24,0,0,6,1,9,0,1626.918,3.926,1,0,2,0,3348,0,0
50,58968,103267,24,3,2,0,4,9,0,1179.36,1.7512,0,0,4,0,2914,0,0
30,139815,231069,6,9,7,0,3,5,0,4660.5,1.6527,0,0,2,1,2311,0,1
31,168223,420511,12,9,3,2,4,9,0,5426.5484,2.4997,0,0,1,0,991,0,0
41,136590,39131,1,1,8,7,3,6,0,3331.4634,0.2865,0,0,3,1,2357,0,1
51,283796,176965,6,8,5,0,4,1,0,5564.6275,0.6236,0,0,3,0,3317,0,0
61,118114,275068,36,2,9,5,3,3,0,1936.2951,2.3288,0,0,2,0,1131,0,0
43,250615,105191,36,9,3,3,1,6,0,5828.2558,0.4197,0,0,4,0,3438,1,1
38,256204,405067,18,1,3,7,3,5,0,6742.2105,1.581,0,0,4,0,2783,0,1
45,239537,270878,6,7,9,2,3,7,0,5323.0444,1.1308,0,1,2,0,1567,1,1
53,178420,174753,18,3,4,1,1,5,0,3366.4151,0.9794,0,0,0,0,364,0,0
57,211494,246567,36,1,6,3,3,1,0,3710.4211,1.1658,1,0,0,0,2991,0,0
19,82001,121405,36,3,6,6,1,0,0,4315.8421,1.4805,1,1,0,0,1141,0,0
59,81757,6293,18,6,9,5,4,4,0,1385.7119,0.077,0,0,4,0,2007,0,1
26,29395,316347,24,6,6,3,4,9,0,1130.5769,10.7619,0,1,2,0,797,0,1
40,138407,408036,6,0,4,0,4,9,0,3460.175,2.9481,0,0,2,0,1739,0,0
32,106978,330971,24,0,8,5,3,8,0,3343.0625,3.0938,0,1,4,0,1048,0,1
30,249348,441379,36,2,1,7,2,1,0,8311.6,1.7701,0,0,2,0,687,0,0
40,136572,144463,24,1,7,1,2,6,0,3414.3,1.0578,0,0,1,0,1048,0,0
34,129541,233074,3,2,9,4,4,8,0,3810.0294,1.7992,0,0,0,0,2226,0,0
19,228283,241942,3,3,7,3,1,3,0,12014.8947,1.0598,1,0,2,0,3347,0,0
37,275227,260742,24,6,2,0,3,3,0,7438.5676,0.9474,0,0,4,0,1618,0,0
37,217328,305114,24,1,4,6,1,9,0,5873.7297,1.4039,0,0,2,0,1036,0,0
63,188309,178895,18,6,7,6,3,4,0,2989.0317,0.95,0,0,4,0,2303,0,1
20,125423,293940,24,4,9,3,1,5,0,6271.15,2.3436,0,0,2,0,2962,0,0
29,225788,100345,1,7,8,7,4,6,0,7785.7931,0.4444,0,0,3,0,657,0,1
57,11613,379389,6,7,6,1,2,8,0,203.7368,32.6693,0,0,1,0,1889,0,0
19,202935,84127,1,4,3,7,1,5,0,10680.7895,0.4146,0,1,3,0,2265,0,0
53,90666,240248,3,9,3,6,4,2,0,1710.6792,2.6498,0,1,2,0,1457,0,1
31,27068,37389,1,7,2,7,2,1,0,873.1613,1.3813,1,0,4,0,1659,0,0
33,286090,266496,12,8,7,1,2,5,0,8669.3939,0.9315,0,0,2,0,2257,0,0
36,156619,385287,12,6,5,2,2,8,0,4350.5278,2.46,0,0,4,0,2966,0,0
51,90237,477814,3,5,9,7,1,2,0,1769.3529,5.2951,0,0,0,0,2385,0,0
61,272913,160244,1,6,5,4,1,3,0,4473.9836,0.5872,0,0,0,0,2170,0,0
63,160955,143009,6,6,9,4,2,2,0,2554.8413,0.8885,0,1,2,0,467,0,0
23,66340,94657,3,2,9,0,1,6,0,2884.3478,1.4268,0,0,0,0,1078,0,0
30,84199,474354,12,5,8,4,4,3,0,2806.6333,5.6337,0,0,2,0,2285,0,1
53,109222,370420,3,5,2,1,3,5,0,2060.7925,3.3914,0,0,0,0,284,0,0
39,238931,351816,1,8,3,4,2,5,0,6126.4359,1.4725,0,0,1,0,3545,0,0
35,171234,198553,1,0,2,0,3,8,0,4892.4,1.1595,0,0,3,0,1169,0,0
29,38434,479564,1,6,2,3,2,4,0,1325.3103,12.4776,0,1,0,0,2498,0,0
47,289246,205581,18,0,0,4,3,6,0,6154.1702,0.7107,1,0,1,0,501,0,0
57,26536,417768,1,9,9,4,2,0,0,465.5439,15.7434,1,1,3,0,2564,0,1
24,213963,408334,24,3,5,7,4,7,0,8915.125,1.9084,0,0,4,0,3291,1,1
49,203842,12290,12,6,8,6,2,1,0,4160.0408,0.0603,0,0,3,0,2316,0,0
36,109639,288267,36,5,4,1,4,3,0,3045.5278,2.6292,0,0,3,0,1745,0,0
23,55775,213991,12,5,9,1,2,9,0,2425.0,3.8367,0,0,1,0,3541,0,0
37,36147,453767,18,4,1,6,1,6,1,976.9459,12.5534,0,0,2,0,1051,0,1
44,159731,53136,12,6,9,3,3,5,0,3630.25,0.3327,0,0,1,0,3096,0,0
60,245879,458102,12,8,3,6,4,3,0,4097.9833,1.8631,0,0,3,0,3168,0,0
54,109663,118278,3,5,5,5,2,7,0,2030.7963,1.0786,0,1,3,1,223,0,1
24,218168,470118,36,9,6,5,1,6,0,9090.3333,2.1548,0,0,1,0,2793,0,0
22,28088,461549,36,6,6,2,2,5,0,1276.7273,16.4322,1,0,0,0,1733,0,0
28,73464,486208,1,8,3,4,3,4,0,2623.7143,6.6183,0,0,3,0,2578,0,1
32,295328,438232,24,6,9,1,2,4,0,9229.0,1.4839,1,0,3,0,2496,0,0
20,156171,415643,24,5,9,2,1,6,0,7808.55,2.6615,1,0,4,0,2619,0,0
22,226578,3257,3,2,4,4,2,5,0,10299.0,0.0144,1,0,2,0,1798,0,0
40,227352,68733,24,0,3,4,2,3,0,5683.8,0.3023,0,0,1,0,1656,0,0
54,42739,140294,3,9,9,7,4,6,0,791.463,3.2826,0,0,3,0,3271,0,1
26,144461,157259,36,8,5,2,4,4,0,5556.1923,1.0886,1,0,0,0,2127,0,0
32,22352,211760,36,6,6,1,2,6,0,698.5,9.4739,1,0,0,0,1989,0,0
20,131788,414997,36,2,1,3,2,6,0,6589.4,3.149,0,0,4,0,1749,0,0
46,36828,126890,24,9,9,5,1,1,0,800.6087,3.4455,0,0,0,0,1351,0,0
23,73040,495432,12,8,2,4,2,3,0,3175.6522,6.783,0,1,1,0,2213,0,0
34,99430,389826,36,2,7,6,3,9,0,2924.4118,3.9206,0,0,0,0,3129,0,0
43,232603,405220,6,2,6,0,4,3,1,5409.3721,1.7421,0,1,4,0,532,0,1
38,120957,370322,1,6,0,0,3,6,0,3183.0789,3.0616,0,0,4,0,2755,0,0
25,22748,320744,6,1,3,0,2,7,0,909.92,14.0999,0,1,0,0,3503,0,0
38,93636,157587,12,9,4,6,1,0,0,2464.1053,1.683,0,0,3,0,1359,1,0
28,169763,81952,18,6,2,3,3,6,1,6062.9643,0.4827,1,0,0,0,2580,0,1
55,120158,465904,3,6,3,5,2,5,0,2184.6909,3.8774,0,0,4,0,2347,0,1
25,224589,466924,24,0,9,4,4,9,0,8983.56,2.079,0,0,3,0,618,0,1
59,201354,397401,24,9,9,1,2,0,0,3412.7797,1.9736,1,0,4,0,1433,0,0
41,234316,91888,12,1,9,1,4,7,0,5715.0244,0.3922,0,0,3,0,1799,0,0
52,196432,249492,24,4,6,7,1,4,0,3777.5385,1.2701,0,0,0,0,1091,0,0
31,277390,124611,12,3,7,6,4,6,0,8948.0645,0.4492,0,0,2,0,530,0,1
31,246851,55476,6,2,8,5,2,7,0,7962.9355,0.2247,0,0,1,0,3212,0,0
27,64395,359423,18,9,1,3,1,6,0,2385.0,5.5815,0,1,3,0,703,0,1
29,168558,425428,3,7,3,5,4,9,0,5812.3448,2.5239,0,0,4,0,2812,1,1
55,227143,93154,24,6,0,4,4,0,0,4129.8727,0.4101,0,0,4,0,1376,0,0
61,267113,468913,18,8,2,7,3,5,0,4378.9016,1.7555,0,0,2,1,3311,1,1
63,282004,123537,18,2,7,2,4,0,1,4476.254,0.4381,0,0,4,0,3106,0,1
51,22013,180605,18,9,6,2,2,3,0,431.6275,8.2045,0,0,4,0,3395,0,0
58,38542,215075,1,0,7,4,1,3,0,664.5172,5.5803,0,0,4,0,1500,0,1
27,29935,350269,18,8,5,4,2,7,0,1108.7037,11.701,1,0,3,0,672,0,1
34,54079,169702,36,8,4,1,4,5,0,1590.5588,3.138,0,0,3,0,2234,0,0
34,39111,462822,12,0,9,3,2,6,0,1150.3235,11.8336,0,0,1,1,3253,0,1
20,211769,242316,1,7,8,7,3,9,0,10588.45,1.1442,0,0,2,1,478,0,1
48,223008,337243,36,9,4,3,2,6,1,4646.0,1.5122,0,0,0,0,1236,0,1
18,45565,485006,1,0,8,7,1,6,0,2531.3889,10.6443,0,0,2,0,1274,0,0
29,24283,245307,18,5,3,5,1,9,0,837.3448,10.102,0,0,1,0,2403,1,0
56,236362,129969,24,8,4,7,4,1,0,4220.75,0.5499,0,0,3,0,1913,0,0
21,91916,410801,24,2,0,7,1,5,0,4376.9524,4.4693,0,0,3,0,727,0,0
59,84552,96833,24,5,5,6,2,7,0,1433.0847,1.1452,0,0,2,0,112,0,0
30,43233,312384,24,2,2,6,4,7,0,1441.1,7.2256,0,0,0,0,1950,0,0
51,289839,277916,12,4,9,1,2,3,0,5683.1176,0.9589,0,0,3,0,3438,1,0
59,131440,212063,24,6,1,0,3,6,0,2227.7966,1.6134,0,0,3,0,1579,1,0
38,178806,466051,3,9,5,2,2,8,0,4705.4211,2.6065,0,0,2,0,1662,0,0
39,268649,207796,18,3,0,4,1,7,1,6888.4359,0.7735,0,0,2,0,2429,0,1
21,6010,374134,1,3,8,5,1,1,0,286.1905,62.2519,0,0,0,0,1931,0,0
