age,monthly_income,loan_amount,repayment_period,interest_rate,employment_type,credit_history,past_default_flag,previous_loan_count,on_time_repayment_count,debt_to_income_ratio,payment_to_income_ratio,days_to_first_payment,partial_payments,missed_payments,defaulted
38,18276,144663,6,0.2405,1,9,0,8,7,1.3192,1.6366,24,4,3,1
56,50350,221596,3,0.2659,0,7,0,3,1,1.467,1.8571,11,0,0,0
64,18614,240171,3,0.2514,0,9,0,1,1,4.3009,5.3821,33,2,3,1
60,162054,201029,12,0.1151,3,6,0,6,5,0.1034,0.1153,1,3,4,0
56,259069,71256,36,0.2515,2,3,0,3,3,0.0076,0.0096,47,3,13,0
57,218411,460851,18,0.2054,1,5,0,4,3,0.1172,0.1413,14,2,11,0
60,143879,469655,24,0.1931,0,0,0,8,6,0.136,0.1623,15,4,1,0
55,14868,424050,6,0.2464,0,9,0,9,8,4.7535,5.9249,11,4,4,1
47,131573,33636,12,0.1115,0,6,0,5,3,0.0213,0.0237,56,1,7,0
28,262300,438711,3,0.1357,1,2,0,2,0,0.5575,0.6332,53,0,2,1
29,292778,492234,1,0.2194,2,8,0,7,6,1.6813,2.0501,9,1,1,1
29,197735,225270,6,0.1741,0,4,0,0,0,0.1899,0.2229,13,0,4,0
62,106236,201986,6,0.2506,0,6,0,4,3,0.3169,0.3963,35,3,3,0
43,197432,445862,18,0.1085,0,2,0,2,2,0.1255,0.1391,55,0,7,0
39,239876,298204,18,0.2007,3,4,0,3,3,0.0691,0.0829,28,3,17,1
49,244872,246698,3,0.2242,0,9,0,2,1,0.3358,0.4111,4,3,2,0
59,11042,322088,3,0.123,0,2,0,0,0,9.7231,10.919,51,4,1,1
45,286030,435483,36,0.2703,0,0,1,0,0,0.0423,0.0537,19,4,11,1
43,102747,383215,24,0.1721,1,5,1,0,0,0.1554,0.1821,25,2,14,0
46,20044,281683,18,0.2578,0,3,0,3,2,0.7807,0.982,55,1,12,1
57,186115,202779,1,0.1197,3,9,1,1,0,1.0895,1.2199,45,3,1,1
57,127887,409599,24,0.1461,0,8,0,0,0,0.1335,0.1529,15,1,10,0
45,82858,383012,18,0.1233,2,5,0,4,2,0.2568,0.2885,23,4,3,0
28,200492,222753,1,0.2165,0,9,1,4,4,1.111,1.3516,4,1,1,1
41,116455,417446,1,0.217,0,3,0,0,0,3.5846,4.3625,41,2,0,0
23,77490,241018,12,0.2483,0,6,1,5,4,0.2592,0.3236,12,0,11,1
59,88419,140747,24,0.1489,1,7,1,6,5,0.0663,0.0762,40,2,10,0
52,144633,85481,36,0.2707,3,5,1,6,5,0.0164,0.0209,58,0,1,1
49,84367,133460,6,0.1963,1,2,1,8,6,0.2636,0.3154,54,0,3,1
56,267442,254952,12,0.161,1,9,0,3,2,0.0794,0.0922,33,4,2,0
42,248150,256304,3,0.2276,2,5,0,5,3,0.3443,0.4226,40,3,0,0
25,135856,193117,1,0.2736,0,9,0,8,6,1.4215,1.8104,35,1,0,0
19,12155,359834,6,0.1604,2,4,0,5,4,4.934,5.7254,36,0,1,0
19,248791,21919,3,0.2857,0,8,1,7,5,0.0294,0.0378,4,0,1,0
46,59907,439598,1,0.1868,1,2,0,9,9,7.338,8.7087,29,3,1,1
35,90758,309900,3,0.2993,1,0,0,0,0,1.1382,1.4788,25,1,2,1
48,217456,376724,36,0.2603,0,9,0,1,1,0.0481,0.0606,55,1,10,0
58,162629,72617,18,0.1583,0,6,0,0,0,0.0248,0.0287,10,3,4,0
59,111239,54969,18,0.1326,0,0,0,8,7,0.0275,0.0311,8,2,15,0
21,96471,206910,36,0.2409,0,6,0,5,5,0.0596,0.0739,11,4,34,0
59,298866,86596,24,0.2692,2,9,0,3,3,0.0121,0.0153,24,3,2,0
28,171128,264952,24,0.2918,0,6,0,9,8,0.0645,0.0833,5,4,5,0
58,19350,219635,6,0.2517,2,8,0,8,8,1.8918,2.3679,15,1,2,0
30,40788,186204,1,0.27,1,0,1,8,7,4.5652,5.7977,50,4,1,1
42,146267,215133,3,0.26,0,1,0,3,2,0.4903,0.6177,49,4,1,0
48,280257,26519,1,0.2682,1,9,0,0,0,0.0946,0.12,22,3,1,0
19,13025,167490,6,0.297,0,6,0,8,6,2.1432,2.7797,4,1,3,0
19,194435,490024,18,0.1494,1,2,0,0,0,0.14,0.1609,7,1,2,0
31,81114,71881,18,0.1441,3,8,1,7,6,0.0492,0.0563,3,4,8,1
22,186746,57370,1,0.2019,1,9,0,1,1,0.3072,0.3692,21,1,0,0
28,46515,343782,24,0.2504,0,2,1,7,6,0.3079,0.3851,27,3,16,1
56,273841,121121,36,0.2598,2,0,0,0,0,0.0123,0.0155,44,3,30,0
32,193954,108772,18,0.1135,0,9,0,5,5,0.0312,0.0347,56,2,17,0
61,96669,324373,18,0.1117,0,7,0,3,3,0.1864,0.2072,23,4,6,0
48,147302,480331,36,0.1177,1,9,0,5,3,0.0906,0.1012,25,1,7,0
49,20731,499845,24,0.1767,1,5,0,0,0,1.0046,1.1822,30,2,19,0
29,177541,353975,12,0.268,2,1,0,8,7,0.1661,0.2107,22,4,7,0
19,288863,323901,3,0.1635,1,8,0,3,2,0.3738,0.4349,21,1,1,0
49,33307,294186,3,0.1129,3,7,1,2,2,2.9442,3.2766,24,3,3,1
40,100234,21559,3,0.2177,0,0,1,8,7,0.0717,0.0873,50,1,3,1
38,272041,471325,6,0.2517,1,4,0,7,5,0.2888,0.3614,52,1,5,0
18,258614,240943,6,0.1899,0,8,0,8,6,0.1553,0.1848,28,1,3,0
61,14446,119949,3,0.1863,0,8,1,4,2,2.7678,3.2833,46,2,2,1
49,235147,315843,24,0.1809,1,3,1,5,3,0.056,0.0661,58,1,13,1
52,13717,189217,6,0.2294,0,9,1,6,4,2.2991,2.8264,31,1,4,1
57,169137,196996,1,0.2815,0,5,0,7,7,1.1647,1.4926,5,3,1,1
50,199740,18099,3,0.2009,0,5,0,0,0,0.0302,0.0363,44,3,3,0
46,136598,63757,24,0.183,1,1,0,3,2,0.0194,0.023,46,3,14,0
27,42096,133045,12,0.179,3,6,0,9,8,0.2634,0.3105,58,0,3,0
48,25080,356127,36,0.2106,0,1,0,4,4,0.3944,0.4775,21,2,2,0
52,37103,275008,36,0.1027,0,6,0,5,4,0.2059,0.227,23,3,4,0
39,79356,171171,24,0.1757,1,4,0,9,8,0.0899,0.1057,9,1,2,0
42,70111,210952,36,0.2735,3,1,0,2,0,0.0836,0.1064,1,2,10,0
39,236624,263457,6,0.1391,2,8,0,2,1,0.1856,0.2114,59,4,3,0
38,291425,189029,1,0.114,2,7,0,9,9,0.6486,0.7226,33,1,1,0
59,206627,274196,6,0.1553,0,5,0,6,5,0.2212,0.2555,42,1,0,0
26,194987,157177,12,0.1404,2,2,0,5,5,0.0672,0.0766,14,1,5,0
37,178439,480032,6,0.273,0,8,0,5,5,0.4484,0.5707,31,0,3,0
22,223676,147703,12,0.1512,3,0,0,8,7,0.055,0.0633,6,0,3,0
27,108489,249636,1,0.2849,2,9,0,0,0,2.301,2.9567,33,3,0,0
45,110932,163097,18,0.1922,0,8,0,0,0,0.0817,0.0974,15,1,9,0
62,161107,40325,18,0.2249,0,4,0,5,3,0.0139,0.017,51,0,14,0
30,10320,368683,1,0.2268,0,9,1,8,6,35.7251,43.8262,19,4,1,1
25,219702,365297,3,0.1676,0,6,1,6,5,0.5542,0.6471,18,3,3,1
57,254129,193981,12,0.2014,2,1,0,5,4,0.0636,0.0764,43,2,10,0
62,180816,179852,36,0.1344,0,7,0,4,2,0.0276,0.0313,11,1,19,0
36,76308,135521,6,0.2913,2,0,1,0,0,0.296,0.3822,2,4,1,1
40,174339,318352,1,0.2422,3,9,1,0,0,1.8261,2.2683,42,0,0,1
33,64318,89442,1,0.1267,2,9,0,4,4,1.3906,1.5668,23,1,0,0
19,198279,243730,36,0.2889,0,9,0,9,7,0.0341,0.044,43,2,6,0
40,52694,453742,3,0.298,1,7,1,4,4,2.8703,3.7256,49,4,3,1
28,279345,382852,36,0.1868,1,7,0,9,8,0.0381,0.0452,28,1,21,0
23,47207,262720,6,0.2278,1,5,0,3,3,0.9275,1.1388,12,4,1,0
47,278410,147906,12,0.2846,3,7,0,7,7,0.0443,0.0569,47,1,11,0
22,74212,357358,3,0.1659,0,5,0,0,0,1.6051,1.8714,40,0,2,0
28,212702,187235,6,0.273,1,6,0,1,1,0.1467,0.1868,22,2,2,0
22,281329,242747,6,0.2563,0,5,1,8,7,0.1438,0.1807,40,4,2,1
40,137446,229733,36,0.2535,2,3,0,5,4,0.0464,0.0582,45,1,1,0
49,293187,300973,24,0.1256,0,9,0,3,3,0.0428,0.0481,1,1,24,0
24,211730,181663,3,0.1341,0,0,0,0,0,0.286,0.3243,25,0,2,0
30,207673,391871,3,0.2354,3,4,0,6,4,0.629,0.7771,51,4,3,1
35,197816,476129,6,0.1538,3,2,1,4,3,0.4012,0.4628,7,1,6,1
27,218240,124339,24,0.1975,1,3,0,9,9,0.0237,0.0284,38,4,4,0
40,299811,320272,12,0.258,0,1,0,0,0,0.089,0.112,14,0,9,0
41,211514,148473,6,0.1473,1,1,0,1,1,0.117,0.1342,38,4,5,0
60,102736,71208,36,0.2755,2,3,1,4,2,0.0193,0.0246,7,4,30,1
21,267770,416911,1,0.2307,2,9,0,5,4,1.557,1.9162,51,4,1,1
39,235404,494527,18,0.1344,0,6,0,5,4,0.1167,0.1324,28,0,10,0
24,258088,183520,18,0.1831,1,0,0,6,6,0.0395,0.0467,4,2,3,0
62,11846,396045,12,0.2744,1,4,0,5,3,2.7861,3.5504,52,1,4,1
25,44601,27769,3,0.193,3,5,0,2,0,0.2075,0.2476,38,0,3,1
64,14556,117301,6,0.1375,1,1,0,7,7,1.3431,1.5278,2,0,5,0
56,294738,310199,36,0.1019,3,4,1,8,6,0.0292,0.0322,34,1,16,1
48,126195,287753,24,0.1789,0,0,0,5,5,0.095,0.112,59,4,17,0
34,144278,427877,12,0.1078,2,1,0,9,8,0.2471,0.2738,8,0,7,0
36,10900,483002,18,0.1235,1,2,1,6,4,2.4618,2.7659,16,2,10,1
61,163553,466410,3,0.1967,0,6,1,5,5,0.9506,1.1376,46,1,3,1
25,285329,199338,3,0.1185,1,7,0,5,3,0.2329,0.2605,9,4,2,0
45,213926,175878,1,0.2787,0,0,0,0,0,0.8221,1.0513,10,3,0,1
52,284654,331362,36,0.2454,0,7,0,9,9,0.0323,0.0403,35,1,12,0
64,232621,188459,1,0.1683,2,8,1,6,5,0.8102,0.9465,21,4,1,1
35,170185,158458,1,0.1439,0,5,0,5,4,0.9311,1.065,6,0,1,1
44,229851,44564,1,0.2207,0,5,0,1,0,0.1939,0.2367,18,0,0,0
50,62143,27453,18,0.1329,1,8,0,2,0,0.0245,0.0278,54,4,7,0
60,189631,11957,1,0.2994,2,7,1,7,6,0.0631,0.0819,25,4,0,0
22,229236,455313,1,0.1625,1,8,0,7,5,1.9862,2.309,14,0,0,0
48,155946,488474,12,0.1299,0,3,0,2,1,0.261,0.2949,51,0,8,0
41,202578,321976,24,0.132,0,3,1,2,2,0.0662,0.075,25,1,1,0
45,22659,249410,3,0.2466,0,8,1,7,5,3.669,4.5738,48,0,2,1
23,192979,471223,36,0.2429,0,2,0,5,5,0.0678,0.0843,52,2,27,0
37,237185,476665,18,0.2864,0,6,1,9,8,0.1116,0.1436,22,2,18,1
42,273550,427091,24,0.2755,0,7,1,1,0,0.0651,0.083,42,3,17,1
64,183367,287756,18,0.1079,0,5,0,4,4,0.0872,0.0966,3,2,2,0
48,90958,204628,1,0.1785,0,2,0,0,0,2.2497,2.6513,4,2,1,1
39,113040,466943,6,0.1498,0,1,0,8,8,0.6885,0.7916,49,0,6,0
56,198820,2980,1,0.1361,2,1,1,4,2,0.015,0.017,17,1,0,0
22,197948,99492,3,0.1669,0,0,1,1,0,0.1675,0.1955,19,4,2,1
34,92367,496817,18,0.1024,1,3,1,3,1,0.2988,0.3294,2,1,13,1
63,184780,3256,18,0.2898,1,3,1,5,4,0.001,0.0013,8,1,3,0
19,230305,91826,3,0.2884,0,6,0,8,8,0.1329,0.1712,19,4,1,0
56,246198,39611,3,0.2223,0,9,0,0,0,0.0536,0.0656,55,4,1,0
60,245612,132602,1,0.1867,0,3,0,4,3,0.5399,0.6407,7,1,0,0
24,8002,152381,6,0.1148,1,1,0,9,7,3.1738,3.5381,18,2,6,0
41,72273,258080,6,0.1184,0,8,1,5,4,0.5952,0.6656,42,1,2,1
61,79025,33192,1,0.1959,2,4,0,9,8,0.42,0.5023,17,1,1,0
42,145024,59460,36,0.2661,0,7,0,7,6,0.0114,0.0144,8,3,24,0
36,159869,384089,12,0.2687,1,8,1,7,6,0.2002,0.254,48,2,10,1
23,55124,39595,6,0.1453,1,7,0,6,5,0.1197,0.1371,10,3,0,0
41,218577,373977,3,0.2465,1,2,1,8,6,0.5703,0.7109,19,2,0,0
34,163197,45949,1,0.2713,0,3,1,2,0,0.2816,0.3579,8,2,0,1
57,191253,303931,3,0.2482,0,0,0,1,0,0.5297,0.6612,31,1,3,1
31,266280,163944,18,0.2902,0,4,1,8,7,0.0342,0.0441,22,2,17,0
50,263331,264446,18,0.2453,2,9,1,3,3,0.0558,0.0695,16,0,7,0
24,258355,398991,18,0.2407,1,7,0,5,4,0.0858,0.1064,30,2,13,0
37,287997,379248,1,0.2191,3,0,0,1,1,1.3168,1.6054,34,4,1,1
34,123609,380261,3,0.2013,0,8,0,2,0,1.0254,1.2319,16,2,3,1
28,67299,498122,24,0.1085,0,1,0,6,5,0.3084,0.3419,51,1,19,0
25,59617,283054,36,0.2495,1,3,1,9,8,0.1319,0.1648,14,0,18,0
31,91781,402877,3,0.1691,1,0,0,0,0,1.4632,1.7106,45,0,1,1
52,45745,112294,1,0.1683,2,7,0,9,8,2.4548,2.868,19,2,0,0
37,273074,342867,3,0.1217,1,1,0,1,0,0.4185,0.4694,14,1,1,0
51,220545,78892,1,0.2153,1,9,0,0,0,0.3577,0.4347,26,2,0,0
34,131318,374783,12,0.1328,0,2,0,3,2,0.2378,0.2694,20,2,5,0
35,155689,192912,6,0.2583,0,9,0,7,6,0.2065,0.2599,46,2,1,0
51,276689,492173,3,0.1446,0,4,0,8,6,0.5929,0.6786,57,3,2,1
45,21548,457879,36,0.2061,2,5,1,4,2,0.5903,0.7119,26,0,26,1
36,26304,223285,18,0.2018,2,6,0,1,1,0.4716,0.5667,46,0,15,0
40,59000,263615,6,0.1129,0,8,1,1,0,0.7447,0.8287,21,4,4,1
23,36523,290115,24,0.133,2,5,0,9,8,0.331,0.375,53,4,24,0
22,95784,373806,36,0.1559,1,4,0,8,8,0.1084,0.1253,10,0,30,0
48,192770,272761,3,0.1225,0,7,0,4,4,0.4717,0.5295,37,1,1,0
24,40481,485214,36,0.2879,0,1,0,3,1,0.333,0.4288,19,2,21,0
25,98318,164956,12,0.1837,0,0,1,5,5,0.1398,0.1655,26,3,10,1
22,210803,319308,1,0.1876,2,0,1,2,2,1.5147,1.7989,21,1,1,1
51,102621,181976,12,0.224,0,5,0,8,7,0.1478,0.1809,36,4,5,0
31,25305,436690,6,0.22,0,1,0,8,8,2.8762,3.509,27,1,5,1
47,208109,198460,3,0.2927,2,8,0,1,0,0.3179,0.4109,53,4,2,1
63,135004,171117,18,0.1091,1,2,0,5,3,0.0704,0.0781,29,3,14,0
27,167193,135421,36,0.2632,0,1,0,3,3,0.0225,0.0284,16,0,7,0
49,227661,152759,6,0.2433,2,3,0,1,0,0.1118,0.139,35,1,0,0
31,268490,86871,36,0.1866,1,7,1,8,8,0.009,0.0107,43,2,26,0
27,164544,438766,18,0.1227,0,0,0,6,4,0.1481,0.1663,8,2,12,0
28,19191,214359,3,0.1739,0,2,1,0,0,3.7233,4.3706,52,0,1,1
44,51670,142856,6,0.2794,3,1,0,7,6,0.4608,0.5895,49,2,5,1
20,82613,409167,6,0.1905,1,1,0,1,0,0.8255,0.9827,52,2,3,1
63,72177,190984,1,0.1258,1,9,0,9,7,2.6461,2.979,46,1,1,1
29,181098,113988,6,0.1474,0,9,0,1,0,0.1049,0.1204,5,4,0,0
62,40771,159208,6,0.1949,0,8,1,6,5,0.6508,0.7777,15,2,2,1
31,104772,202880,3,0.1194,0,4,1,8,6,0.6455,0.7225,5,1,1,1
30,200809,440209,1,0.236,1,1,0,9,8,2.1922,2.7095,5,0,1,1
61,189782,283502,12,0.2893,1,2,1,4,2,0.1245,0.1605,16,2,1,0
54,64742,371524,18,0.1221,0,0,0,8,7,0.3188,0.3577,33,2,9,0
22,136470,126791,12,0.2425,0,8,0,9,9,0.0774,0.0962,21,0,9,0
41,27145,112005,12,0.191,2,6,0,7,5,0.3438,0.4095,13,2,10,0
64,111043,440366,24,0.1862,2,1,0,2,2,0.1652,0.196,24,0,23,0
49,285691,476547,12,0.2572,0,2,0,2,0,0.139,0.1748,3,3,2,0
54,157460,243054,36,0.2825,2,1,0,2,2,0.0429,0.055,55,0,27,0
23,198588,112589,24,0.2197,2,8,1,5,5,0.0236,0.0288,47,3,15,1
63,8980,292442,24,0.24,0,8,0,6,6,1.3569,1.6826,56,0,14,1
33,263993,67883,24,0.2061,0,2,0,3,3,0.0107,0.0129,20,0,13,0
49,82605,80160,1,0.2174,2,0,1,9,9,0.9704,1.1814,31,3,0,1
24,111823,358010,36,0.1497,3,3,0,6,4,0.0889,0.1022,36,1,12,0
58,36174,449398,3,0.1279,0,8,0,9,9,4.1411,4.6707,32,1,3,1
25,125570,48709,18,0.2172,2,0,1,8,6,0.0216,0.0262,10,0,0,0
21,61028,141012,36,0.1212,0,3,0,8,7,0.0642,0.072,26,1,30,0
49,54484,105337,24,0.2341,0,3,0,8,8,0.0806,0.0994,7,3,24,0
42,50510,306678,6,0.2641,0,9,0,5,3,1.0119,1.2792,21,3,4,1
25,61885,195942,36,0.2818,0,3,0,8,8,0.088,0.1127,45,3,18,0
46,54420,167394,24,0.2141,3,8,0,7,7,0.1282,0.1556,6,0,12,0
29,113887,87067,24,0.1639,0,8,0,5,4,0.0319,0.0371,35,4,19,0
37,294760,237715,36,0.1771,2,9,0,7,5,0.0224,0.0264,54,3,20,0
61,220469,279523,24,0.1003,2,6,0,6,6,0.0528,0.0581,2,4,17,0
53,55699,87434,1,0.1745,0,3,0,2,1,1.5698,1.8437,2,0,1,1
25,27907,456850,36,0.2393,1,4,0,6,4,0.4547,0.5635,52,4,7,0
58,197274,498898,6,0.1775,1,9,0,3,2,0.4215,0.4963,14,2,6,0
39,226401,269794,18,0.2988,1,7,0,4,3,0.0662,0.086,34,3,6,0
54,179763,227687,18,0.1308,0,2,0,6,5,0.0704,0.0796,19,3,17,0
40,288039,187005,12,0.2181,0,4,1,9,8,0.0541,0.0659,23,4,1,0
36,157979,28887,3,0.1054,2,8,0,8,7,0.061,0.0674,58,3,0,0
22,171041,397773,12,0.2604,1,3,0,8,6,0.1938,0.2443,44,0,0,0
43,108941,404970,18,0.236,1,6,0,7,7,0.2065,0.2553,49,0,2,0
53,259511,93424,3,0.157,0,9,0,7,7,0.12,0.1388,27,4,2,0
18,48211,152756,24,0.2909,1,8,0,1,1,0.132,0.1704,33,3,4,0
26,192162,240435,24,0.2829,0,6,0,2,0,0.0521,0.0669,24,3,14,0
50,128431,147024,6,0.2553,0,6,1,5,4,0.1908,0.2395,38,4,5,1
48,211826,142638,18,0.1948,1,3,0,6,4,0.0374,0.0447,35,0,9,0
19,192014,491318,24,0.188,1,7,0,9,9,0.1066,0.1267,12,1,0,0
32,156945,277744,3,0.2963,0,9,0,1,1,0.5899,0.7647,22,3,2,1
33,103186,395670,12,0.225,2,2,1,1,1,0.3195,0.3914,58,3,9,1
32,56186,488403,3,0.2007,0,4,0,0,0,2.8975,3.4789,19,2,2,0
32,202893,87812,3,0.1746,2,8,0,6,4,0.1443,0.1695,13,0,3,0
48,28663,143655,36,0.2715,1,1,0,9,8,0.1392,0.177,2,1,34,0
63,250408,286476,18,0.1147,2,8,0,7,6,0.0636,0.0708,42,4,10,0
45,226920,214710,36,0.1801,2,3,0,2,2,0.0263,0.031,27,4,7,0
21,6700,108414,24,0.2847,1,0,0,2,0,0.6742,0.8662,44,2,4,1
44,188509,460256,1,0.289,3,4,0,4,4,2.4416,3.1472,4,2,0,0
34,15104,99715,18,0.259,0,6,0,4,2,0.3668,0.4618,34,3,3,0
41,120922,462877,3,0.1775,2,0,0,6,5,1.276,1.5024,50,1,1,1
64,117202,216671,1,0.1322,0,5,0,2,2,1.8487,2.0931,28,4,1,1
19,13263,467589,1,0.2202,1,6,0,0,0,35.2551,43.0175,43,4,1,1
57,60793,410809,3,0.2688,1,2,0,8,6,2.2525,2.858,43,4,3,1
35,19890,289506,18,0.1911,1,0,0,9,7,0.8086,0.9632,50,1,8,1
20,131692,119557,12,0.253,1,2,0,7,5,0.0757,0.0948,55,1,6,0
20,23116,35511,18,0.2446,0,2,0,1,0,0.0853,0.1062,19,3,6,0
19,84966,403062,6,0.286,0,0,0,0,0,0.7906,1.0167,51,1,4,0
53,69827,293698,3,0.1665,0,7,1,9,7,1.402,1.6355,12,0,3,1
38,157436,219398,36,0.1791,1,0,0,9,9,0.0387,0.0456,37,0,34,0
54,268490,327300,36,0.2654,1,8,1,2,2,0.0339,0.0429,59,3,12,0
24,268395,29854,1,0.2422,0,7,1,7,6,0.1112,0.1382,23,1,0,0
41,228659,164784,24,0.1996,1,9,0,8,8,0.03,0.036,52,2,9,0
40,257476,303973,18,0.2032,0,5,1,4,2,0.0656,0.0789,45,4,16,1
21,198395,101880,3,0.199,0,2,1,1,0,0.1712,0.2052,52,2,1,1
63,219360,356460,6,0.1374,3,3,0,2,0,0.2708,0.3081,17,0,3,1
19,263764,409292,24,0.1739,0,4,0,8,6,0.0647,0.0759,34,3,13,0
59,260018,277710,1,0.1816,0,5,1,7,6,1.068,1.262,4,4,0,1
61,103822,82272,6,0.2383,2,2,0,3,1,0.1321,0.1635,41,1,1,0
18,101907,472296,18,0.286,1,1,0,2,2,0.2575,0.3311,6,4,2,0
39,61889,74447,1,0.2847,3,4,1,7,5,1.2029,1.5454,46,2,0,1
64,257482,204388,18,0.2659,0,0,0,9,8,0.0441,0.0558,50,3,4,0
52,211090,202354,1,0.2362,1,0,0,7,6,0.9586,1.185,14,1,1,1
59,216712,10265,18,0.2607,0,8,0,4,3,0.0026,0.0033,28,0,4,0
30,232372,4045,36,0.2349,0,9,0,6,5,0.0005,0.0006,41,4,27,0
37,72996,300226,6,0.2861,2,5,0,5,3,0.6855,0.8816,19,4,0,0
31,294081,333191,24,0.1711,1,0,0,7,5,0.0472,0.0553,16,1,24,0
23,27427,431532,24,0.1001,3,9,0,5,4,0.6556,0.7212,19,2,19,1
59,21264,137821,24,0.2544,0,8,1,9,9,0.2701,0.3388,14,0,1,0
37,273327,235295,1,0.132,1,0,0,2,2,0.8609,0.9745,26,1,1,1
47,292412,294444,12,0.1948,3,1,1,2,1,0.0839,0.1003,13,1,6,1
35,109127,232322,36,0.1744,0,4,0,7,5,0.0591,0.0695,28,2,12,0
18,188755,282788,3,0.2416,1,4,0,0,0,0.4994,0.6201,52,0,2,0
27,222332,21990,6,0.1763,3,2,0,4,2,0.0165,0.0194,46,3,1,0
50,59016,317953,18,0.1424,0,9,1,0,0,0.2993,0.3419,48,0,13,0
31,117409,171556,36,0.2259,0,7,1,9,8,0.0406,0.0498,29,2,21,0
43,102368,325062,24,0.1438,1,5,0,3,1,0.1323,0.1513,19,0,10,0
28,62108,131630,3,0.1934,0,1,0,1,1,0.7065,0.8431,39,2,2,0
54,269261,118604,12,0.1628,2,2,0,3,3,0.0367,0.0427,28,2,3,0
45,77935,90001,36,0.2561,0,8,0,3,3,0.0321,0.0403,59,1,29,0
56,171862,397528,12,0.1763,1,8,0,2,2,0.1928,0.2267,24,1,5,0
20,47164,86591,24,0.1858,0,3,0,9,7,0.0765,0.0907,59,2,24,0
26,190243,232789,6,0.1191,2,8,1,4,3,0.2039,0.2282,36,3,4,1
49,157006,472512,12,0.1848,0,3,0,4,2,0.2508,0.2971,6,4,1,0
34,209400,166008,24,0.2278,0,3,0,2,0,0.033,0.0406,51,1,8,0
51,102133,28865,6,0.2582,0,4,0,7,5,0.0471,0.0593,14,4,4,0
64,144845,50200,6,0.1243,0,1,0,1,0,0.0578,0.0649,48,0,3,0
48,31353,317765,36,0.2701,2,3,0,8,8,0.2815,0.3576,9,3,14,0
52,142665,149185,18,0.2652,2,6,0,9,9,0.0581,0.0735,34,1,5,0
26,197445,140918,24,0.1096,1,8,0,3,1,0.0297,0.033,3,4,9,0
19,219920,69800,6,0.2452,2,7,1,7,7,0.0529,0.0659,51,2,6,0
27,217972,259688,24,0.1682,0,4,0,0,0,0.0496,0.058,11,2,1,0
43,266175,297183,6,0.245,0,5,0,8,7,0.1861,0.2317,37,1,5,0
35,270041,487598,36,0.1149,0,6,0,9,9,0.0502,0.0559,29,3,14,0
48,238251,170423,18,0.2574,0,8,0,8,6,0.0397,0.05,16,3,3,0
33,8538,350229,36,0.1579,0,8,0,9,8,1.1394,1.3193,20,2,10,0
43,156650,235078,12,0.2158,0,2,0,2,0,0.1251,0.152,4,0,10,0
29,94852,273708,18,0.2,2,6,1,5,3,0.1603,0.1924,6,0,2,0
58,231952,386769,1,0.278,2,6,0,4,3,1.6675,2.1309,24,4,0,0
26,49422,120689,1,0.1257,0,7,0,7,6,2.442,2.7489,45,4,0,0
47,58066,60411,12,0.2588,0,5,0,1,0,0.0867,0.1091,18,4,4,0
43,83934,212376,36,0.213,2,1,1,5,5,0.0703,0.0853,19,2,6,0
64,257905,455960,12,0.1937,0,1,0,1,0,0.1473,0.1759,23,4,2,0
55,273534,452280,18,0.2042,0,7,0,1,0,0.0919,0.1106,27,0,5,0
64,149052,404921,6,0.2197,1,0,0,6,4,0.4528,0.5523,25,1,2,0
26,31363,206673,18,0.2617,2,3,0,8,6,0.3661,0.4619,57,2,8,0
60,280374,50624,18,0.1364,0,5,1,1,1,0.01,0.0114,31,0,2,0
26,164398,479150,18,0.2105,2,4,0,6,5,0.1619,0.196,30,2,5,0
52,151521,6329,12,0.2209,0,9,0,1,0,0.0035,0.0042,11,4,8,0
28,254600,289724,18,0.2759,1,5,0,4,4,0.0632,0.0807,18,1,8,0
19,261039,265352,3,0.293,0,0,0,3,2,0.3388,0.4381,26,2,0,0
47,271550,235371,1,0.1733,0,9,1,7,5,0.8668,1.017,40,0,1,1
54,249722,283095,24,0.1932,0,8,0,0,0,0.0472,0.0564,54,4,24,0
59,36565,487128,24,0.1224,2,5,0,0,0,0.5551,0.623,45,3,24,1
43,46180,421914,36,0.1438,0,6,0,9,9,0.2538,0.2903,12,3,3,0
58,190492,337445,18,0.2848,3,2,0,3,2,0.0984,0.1264,30,4,7,0
29,180970,498650,3,0.2555,0,2,0,6,5,0.9185,1.1531,28,4,3,1
59,274780,221349,24,0.1391,2,5,0,2,2,0.0336,0.0382,54,3,7,0
40,133249,247818,36,0.2679,3,8,0,1,1,0.0517,0.0655,14,3,32,1
50,113686,303870,6,0.2491,3,5,0,7,6,0.4455,0.5565,11,1,4,1
64,206490,438758,6,0.1941,1,8,0,7,6,0.3541,0.4229,28,4,4,0
56,222932,423597,3,0.1176,2,6,0,2,0,0.6334,0.7079,31,1,2,1
55,207721,142539,3,0.282,3,7,0,7,5,0.2287,0.2932,7,4,2,1
35,246859,86798,24,0.2074,2,2,1,5,3,0.0147,0.0177,2,1,12,0
42,42801,406019,6,0.2436,2,4,0,4,2,1.581,1.9661,38,3,6,1
50,146100,266466,3,0.2059,2,3,1,9,9,0.608,0.7331,34,2,3,1
61,198663,228864,24,0.1547,2,9,1,7,5,0.048,0.0554,37,1,4,0
47,66823,342454,12,0.1448,0,7,0,0,0,0.4271,0.4889,39,4,1,0
