age,monthly_income,loan_amount,repayment_period,credit_history,debt_to_income_ratio,past_default_flag,previous_loan_count,on_time_repayment_count,fraud_score,recent_application_count,kyc_face_verified,ocr_id_verified,id_reuse_flag,approved
45,113363,189001,6,4,0.2779,0,5,5,0.1935,4,1,1,0,1
28,66786,30867,12,3,0.0385,0,5,3,0.1565,0,1,0,0,1
60,219948,127040,24,4,0.0241,0,9,7,0.0388,1,1,1,0,1
18,34158,373585,36,8,0.3038,0,5,5,0.0423,3,1,1,0,1
64,912,124105,6,2,22.68,0,8,7,0.0567,3,0,1,0,0
55,152932,7286,36,0,0.0013,0,6,5,0.2735,0,1,1,0,1
41,34874,374443,12,2,0.8948,0,0,0,0.2069,4,1,1,0,0
64,15045,158362,3,3,3.5086,0,9,9,0.0446,1,1,1,0,0
48,82916,136221,1,1,1.6429,0,8,6,0.1076,3,1,1,0,0
58,130675,191659,24,0,0.0611,0,5,5,0.1189,3,1,1,0,1
63,13582,105152,36,0,0.2151,0,9,7,0.0432,4,1,1,0,0
43,137603,106960,24,7,0.0324,1,7,7,0.1432,3,1,0,0,0
22,84381,68881,1,3,0.8163,0,2,1,0.1062,3,1,1,0,1
37,126800,154005,3,1,0.4049,1,2,2,0.1291,2,1,1,0,1
58,145805,105984,18,9,0.0404,0,8,7,0.2031,0,0,1,0,1
28,56022,206378,18,2,0.2047,1,8,8,0.0322,2,1,0,0,0
50,115592,281226,36,7,0.0676,0,4,2,0.0601,3,1,1,0,1
55,41724,374235,18,5,0.4983,1,4,4,0.0564,4,1,1,0,0
44,101217,11863,12,7,0.0098,0,2,1,0.1086,0,0,1,0,1
51,3045,270128,24,9,3.6963,0,6,5,0.0543,1,1,1,0,0
32,169356,390325,3,4,0.7683,0,6,5,0.086,1,1,1,0,1
49,445618,56189,12,2,0.0105,0,2,2,0.13,4,1,0,0,1
38,35343,94039,12,5,0.2217,0,7,5,0.0788,1,1,1,0,1
63,135026,170096,36,9,0.035,1,5,3,0.1163,2,1,1,0,1
22,68106,105855,3,7,0.5181,0,2,0,0.0485,3,0,1,0,0
23,141007,50430,12,4,0.0298,0,5,4,0.1526,1,0,1,0,1
55,13618,330148,36,4,0.6734,1,0,0,0.1305,2,1,0,0,0
39,57135,128652,24,2,0.0938,0,5,3,0.0433,0,1,0,0,1
35,134599,403348,3,2,0.9989,0,6,4,0.1344,4,1,0,1,0
31,260,36086,18,7,7.7107,1,3,3,0.0807,0,1,1,0,0
27,35910,497056,18,0,0.769,0,3,3,0.2335,0,1,1,0,1
63,107039,104651,12,3,0.0815,0,2,2,0.1079,2,1,1,0,1
30,10838,277606,1,8,25.6141,1,4,2,0.3898,1,1,1,0,0
48,34017,440565,3,5,4.3171,0,0,0,0.2944,2,0,1,0,0
47,64192,285467,6,5,0.7412,0,5,3,0.3883,1,1,0,0,1
20,94711,19167,36,9,0.0056,0,1,0,0.0447,3,1,1,0,1
47,108166,11067,6,6,0.0171,0,3,1,0.093,4,1,1,0,1
23,72,187854,12,6,217.4236,0,5,5,0.2855,3,1,1,0,0
46,115245,325131,1,5,2.8212,1,5,5,0.3522,1,1,1,0,0
25,112069,4226,3,8,0.0126,1,9,8,0.2244,1,1,1,0,1
61,115318,471672,18,7,0.2272,0,6,6,0.0917,0,0,1,0,1
62,3888,419777,12,7,8.9973,0,0,0,0.0515,1,1,1,0,0
60,77943,376720,3,1,1.6111,0,5,4,0.1029,0,1,0,0,0
61,7828,364267,3,6,15.5113,0,8,8,0.109,0,0,1,0,0
50,32412,37738,3,0,0.3881,1,7,6,0.1722,4,0,1,0,0
34,125030,338938,1,9,2.7109,1,7,7,0.0548,1,1,1,0,0
28,90804,378256,3,7,1.3885,1,5,4,0.0379,3,1,1,0,0
30,102151,294799,1,2,2.8859,0,3,2,0.2016,2,1,1,0,0
28,30873,363553,1,8,11.7758,0,0,0,0.1103,0,1,1,0,0
48,109485,281998,24,4,0.1073,0,4,3,0.0334,2,1,1,0,1
45,434062,449262,3,6,0.345,0,4,4,0.143,0,1,1,0,1
61,16607,442891,24,6,1.1112,0,6,4,0.3105,3,0,0,0,0
23,63447,479930,18,8,0.4202,1,0,0,0.0856,0,1,1,0,0
58,60723,85811,24,1,0.0589,0,5,3,0.2563,4,0,1,0,0
33,159389,207483,24,3,0.0542,0,6,5,0.0403,0,1,1,0,1
21,144387,438349,36,7,0.0843,0,0,0,0.2505,1,1,0,0,1
52,20462,299059,36,4,0.406,1,2,0,0.0332,4,1,0,0,0
43,185197,457604,36,4,0.0686,1,9,8,0.048,0,0,1,0,0
29,83449,340933,3,2,1.3618,0,8,8,0.0222,0,1,1,0,1
28,89141,250811,18,4,0.1563,1,7,7,0.0454,2,1,1,0,1
54,8557,29737,12,6,0.2896,0,9,9,0.0976,0,1,1,0,1
42,51230,243478,6,3,0.7921,0,5,4,0.0237,4,1,1,0,1
35,63242,139973,12,7,0.1844,0,7,7,0.2732,0,1,1,0,1
36,129688,84094,1,5,0.6484,0,1,1,0.2543,2,1,1,0,1
40,16783,479085,12,5,2.3788,0,6,5,0.3237,3,1,1,0,0
55,124048,11001,6,5,0.0148,0,1,0,0.0098,2,1,1,0,1
35,287295,484764,6,3,0.2812,0,2,2,0.0845,2,1,1,1,0
43,26406,227069,18,2,0.4777,0,1,0,0.0967,0,1,1,0,1
23,344822,383948,36,9,0.0309,0,4,2,0.1916,3,1,1,0,1
21,73188,426027,12,5,0.4851,1,9,8,0.0461,4,1,1,0,1
61,25872,361682,1,5,13.9797,0,4,3,0.1533,4,1,1,0,0
46,109231,228018,24,1,0.087,0,5,4,0.009,1,0,1,0,1
51,144860,123600,24,9,0.0356,0,5,3,0.1449,2,1,1,0,1
34,81770,366218,1,8,4.4786,0,6,6,0.0946,2,1,1,0,0
60,50591,394162,18,3,0.4328,0,7,5,0.0574,1,1,1,0,1
60,7423,60489,24,3,0.3395,0,3,2,0.2171,0,0,1,0,0
33,107663,38896,18,9,0.0201,0,8,6,0.0673,4,0,1,0,1
19,149363,227206,24,7,0.0634,1,2,1,0.0698,4,0,0,0,0
51,294353,455135,24,2,0.0644,0,4,4,0.2657,1,1,1,0,1
25,125091,251616,12,9,0.1676,1,2,1,0.0556,1,1,1,0,1
30,263693,258513,18,6,0.0545,0,1,1,0.0169,1,1,1,0,1
59,271061,304071,6,6,0.187,0,4,4,0.1149,3,1,1,0,1
25,2446,494994,1,1,202.3688,0,8,6,0.0559,2,1,1,0,0
47,84770,492746,24,2,0.2422,0,5,4,0.0852,4,1,1,0,1
49,128196,490200,36,3,0.1062,0,3,1,0.5138,0,0,0,0,0
53,9431,426546,6,1,7.538,0,6,5,0.4244,3,1,1,0,0
64,199541,203768,3,8,0.3404,0,9,8,0.08,2,1,1,0,1
47,63838,175642,6,9,0.4586,0,4,3,0.3585,3,0,0,0,0
18,23734,421067,36,5,0.4928,0,6,4,0.0767,2,1,1,0,1
60,150423,22185,1,0,0.1475,0,1,0,0.0201,1,1,0,0,0
56,171555,469759,3,0,0.9127,0,1,0,0.4929,0,1,1,0,0
34,32521,202965,12,7,0.5201,0,8,6,0.1599,1,1,1,0,1
37,369558,450916,36,5,0.0339,1,3,2,0.2437,4,1,1,0,1
41,23203,127734,3,9,1.835,0,0,0,0.3446,4,1,1,0,0
39,73073,477546,18,6,0.3631,0,8,6,0.0027,4,1,0,0,1
46,320365,333444,1,5,1.0408,0,0,0,0.1463,4,1,1,0,0
39,93222,81125,18,1,0.0483,0,1,0,0.1963,3,1,1,0,1
61,6248,454939,6,2,12.1356,0,8,7,0.4203,0,0,1,0,0
26,10931,11037,12,7,0.0841,0,2,0,0.1902,0,1,1,0,0
54,116216,166177,1,3,1.4299,1,0,0,0.1956,4,1,1,0,0
27,289346,137492,12,7,0.0396,0,2,1,0.2894,2,1,1,0,1
53,25108,214109,24,2,0.3553,0,8,6,0.0416,1,0,1,0,0
54,51180,248857,1,1,4.8624,0,1,1,0.2018,4,1,0,0,0
45,167832,101117,36,6,0.0167,0,4,4,0.0914,2,1,1,0,1
45,59400,10779,18,0,0.0101,0,0,0,0.2208,0,1,1,0,1
59,31218,12444,6,2,0.0664,0,9,9,0.1144,1,1,1,1,0
60,70262,91654,3,1,0.4348,0,0,0,0.0387,0,1,0,1,0
38,98133,494894,12,4,0.4203,0,6,5,0.2775,0,1,1,0,1
41,155130,461278,1,1,2.9735,0,9,9,0.1826,3,1,1,0,0
59,288860,176599,1,9,0.6114,0,9,8,0.2467,1,1,1,0,1
57,3967,73623,24,4,0.7733,0,2,0,0.2819,3,1,1,0,0
19,298232,387293,12,2,0.1082,1,0,0,0.1048,4,1,1,0,0
25,69265,403009,3,8,1.9395,0,0,0,0.275,1,1,1,0,0
44,33409,168454,6,9,0.8404,0,4,4,0.2764,2,1,1,0,1
39,113171,396365,1,8,3.5024,0,2,2,0.1947,0,1,1,0,0
54,63951,479437,1,7,7.4969,1,3,2,0.1327,0,0,1,0,0
44,199695,304491,12,4,0.1271,0,5,4,0.0618,3,1,0,0,1
46,86033,131978,12,9,0.1278,0,1,0,0.1551,3,1,0,0,1
20,59864,315976,1,6,5.2782,0,6,6,0.0822,3,1,0,0,0
61,25605,223786,1,1,8.7399,0,4,3,0.072,1,0,1,0,0
30,112000,473767,24,2,0.1763,0,7,5,0.0954,0,1,0,0,1
62,37343,413882,1,1,11.0833,0,3,1,0.0169,2,1,1,0,0
27,34673,3696,18,9,0.0059,0,7,5,0.0644,1,1,1,0,1
53,464917,426389,1,0,0.9171,1,3,3,0.092,0,1,1,0,0
26,250592,13626,6,2,0.0091,1,4,3,0.1696,4,1,1,0,1
44,14626,179359,6,3,2.0438,0,2,1,0.1124,4,1,1,0,0
51,132446,54303,36,8,0.0114,0,3,3,0.0705,3,1,1,0,1
18,4966,475066,24,1,3.986,1,8,8,0.0501,3,1,1,0,0
49,59220,307937,3,8,1.7333,1,4,2,0.0636,3,1,1,0,0
42,127878,231681,12,0,0.151,1,3,3,0.0174,0,1,0,0,1
46,1728,425507,3,8,82.0808,0,3,1,0.0055,3,0,1,0,0
24,63720,309351,1,5,4.8548,0,6,4,0.0694,2,1,1,0,0
20,183657,296628,12,7,0.1346,0,1,0,0.3428,2,1,1,0,1
37,76217,88765,1,2,1.1646,1,3,1,0.2516,4,1,1,0,0
37,106856,137830,12,7,0.1075,0,2,1,0.1178,1,1,1,0,1
47,8112,65495,24,8,0.3364,0,6,4,0.2447,0,1,1,0,0
52,23177,164323,36,6,0.1969,0,3,2,0.2319,1,1,1,0,1
52,69282,315951,18,3,0.2534,0,7,7,0.0608,3,0,1,0,0
56,126145,253119,36,5,0.0557,1,4,3,0.1255,0,1,1,0,1
44,190469,491585,18,5,0.1434,0,8,8,0.1754,3,1,1,0,1
43,103075,208791,18,1,0.1125,0,8,7,0.0624,1,1,1,0,1
31,80227,107809,36,1,0.0373,1,2,2,0.1559,4,0,1,0,0
34,32533,363728,24,4,0.4658,0,8,8,0.0989,2,0,1,0,1
35,116457,212688,36,0,0.0507,1,3,3,0.3091,2,1,1,0,1
62,5586,314918,3,4,18.7921,0,8,6,0.2973,2,1,1,0,0
46,139202,337759,12,9,0.2022,0,1,1,0.2019,0,0,1,0,1
37,25273,349406,3,2,4.6084,0,4,3,0.0507,3,1,1,0,0
44,48519,445857,12,2,0.7658,0,5,5,0.3718,2,1,1,0,1
35,142024,412522,1,7,2.9046,0,2,2,0.0442,3,0,1,0,0
21,465385,203886,18,2,0.0243,1,1,0,0.0988,2,0,1,1,0
18,7172,451483,18,2,3.4973,0,0,0,0.2194,1,1,1,0,0
18,119471,320345,12,0,0.2234,0,6,5,0.128,4,1,1,0,1
43,10817,37797,3,7,1.1647,1,3,3,0.1407,3,0,1,0,0
62,70778,135135,3,9,0.6364,0,7,6,0.1287,0,1,1,0,1
37,105426,44147,6,9,0.0698,0,7,6,0.1953,2,1,1,0,1
40,172645,453043,18,5,0.1458,0,7,7,0.1338,1,1,1,0,1
27,172760,332572,18,7,0.1069,0,1,1,0.1118,2,0,0,0,1
28,119466,84657,3,2,0.2362,0,4,4,0.1153,4,1,1,0,1
58,4614,152676,18,5,1.8383,1,7,7,0.0374,2,1,1,0,0
58,112275,27484,3,1,0.0816,0,9,9,0.0411,4,1,1,0,1
22,3293,174402,6,2,8.8269,0,1,1,0.2257,3,0,0,0,0
18,237295,391737,12,3,0.1376,0,1,0,0.2215,4,1,0,0,1
34,173050,60321,12,8,0.029,0,0,0,0.0262,1,1,1,0,1
39,168749,495915,6,3,0.4898,0,5,3,0.029,1,1,1,0,1
51,137388,181199,18,6,0.0733,0,4,2,0.0876,3,1,1,0,1
62,9578,101758,36,7,0.2951,1,0,0,0.1618,0,1,1,0,0
58,29071,16828,1,4,0.5789,0,7,7,0.1437,1,0,1,0,0
46,87590,390283,18,1,0.2475,0,7,6,0.0273,3,1,1,1,0
21,123263,5957,3,7,0.0161,1,4,3,0.1061,3,1,0,0,0
22,156369,281815,24,4,0.0751,0,2,1,0.0765,1,1,1,0,1
28,42525,452796,1,4,10.6478,0,7,7,0.1008,3,1,1,0,0
38,142716,123838,6,6,0.1446,1,2,1,0.1661,3,1,0,0,1
52,167697,105596,12,5,0.0525,0,3,2,0.1704,2,1,1,0,1
29,144401,491055,12,2,0.2834,0,6,6,0.0736,3,1,0,0,1
43,111643,127054,36,6,0.0316,0,6,6,0.0944,1,1,0,0,1
36,112694,452766,18,0,0.2232,1,3,1,0.0514,1,1,1,0,1
62,51136,75232,12,3,0.1226,0,8,8,0.2935,1,1,1,0,1
24,70909,242335,18,3,0.1899,1,5,4,0.1063,2,0,1,0,0
64,37367,210420,36,5,0.1564,0,7,7,0.0887,1,1,1,0,1
24,96526,469347,36,5,0.1351,1,6,6,0.2469,3,1,1,0,1
43,50255,338639,3,9,2.2461,0,3,2,0.1399,4,1,1,0,0
57,43547,392942,3,7,3.0078,0,1,0,0.2933,2,1,1,0,0
22,101437,278527,6,0,0.4576,0,1,1,0.1016,4,0,1,0,0
38,147715,9892,24,6,0.0028,0,7,7,0.218,0,1,1,0,1
31,130900,290924,3,3,0.7408,0,7,7,0.1748,4,1,1,0,1
21,347971,382945,18,5,0.0611,0,0,0,0.0579,3,1,1,0,1
40,89222,357401,12,9,0.3338,1,0,0,0.1023,2,1,1,0,1
59,261955,151461,3,8,0.1927,0,3,3,0.0528,1,1,1,0,1
37,414858,120478,3,2,0.0968,1,0,0,0.0909,1,1,1,0,1
32,70607,46081,18,7,0.0363,0,9,9,0.1329,4,1,1,0,1
62,73638,259034,36,2,0.0977,0,0,0,0.3142,4,0,1,0,0
46,100971,360049,3,5,1.1886,1,9,9,0.0696,4,1,1,0,0
25,24457,492530,12,1,1.6782,1,4,2,0.1906,3,1,0,0,0
58,146525,276239,24,8,0.0786,0,0,0,0.1016,1,1,1,0,1
36,482661,464973,12,1,0.0803,0,9,8,0.0153,0,1,1,0,1
56,124720,27634,36,4,0.0062,0,5,3,0.0298,3,0,1,0,0
63,103405,180311,24,5,0.0727,0,3,2,0.0538,1,1,1,0,1
45,131130,397893,12,3,0.2529,0,9,9,0.1441,1,0,1,0,1
63,84788,437995,36,6,0.1435,0,4,3,0.3474,1,1,1,0,1
44,25918,48873,12,6,0.1571,0,8,6,0.1191,1,0,1,0,1
21,7203,92084,1,6,12.7841,0,1,1,0.2193,2,1,1,0,0
32,76526,467086,36,6,0.1695,0,2,1,0.0718,1,1,1,0,1
52,162305,176824,12,9,0.0908,0,2,0,0.1319,4,1,1,0,1
54,150111,322942,36,9,0.0598,1,8,6,0.0374,1,0,0,0,0
18,10947,301076,36,8,0.764,0,2,0,0.034,0,1,1,0,0
20,12570,75569,1,1,6.0119,0,9,8,0.3696,2,1,0,0,0
64,80242,384692,12,4,0.3995,1,4,2,0.4045,0,1,1,0,0
41,150727,123793,36,9,0.0228,0,5,5,0.1532,0,1,1,0,1
44,190585,259406,36,8,0.0378,0,5,5,0.0983,0,1,1,0,1
57,9899,245265,12,1,2.0647,0,5,3,0.1066,3,0,1,0,0
53,113837,66820,18,2,0.0326,0,0,0,0.2308,1,1,1,0,1
51,116967,236919,24,6,0.0844,0,5,5,0.237,1,1,1,0,1
46,13533,104874,12,8,0.6458,1,0,0,0.1171,0,1,1,1,0
41,150063,88651,3,2,0.1969,1,5,3,0.0354,1,1,1,0,1
41,32887,319907,12,9,0.8106,0,9,9,0.0069,3,0,0,0,0
59,21859,85355,6,7,0.6508,0,5,3,0.1908,1,1,0,0,0
21,27342,41291,18,7,0.0839,0,2,1,0.1761,1,0,1,0,1
20,274740,472464,18,3,0.0955,0,2,0,0.2747,0,1,1,0,1
51,280199,362477,12,5,0.1078,1,5,3,0.105,2,1,1,0,1
40,23833,426513,6,7,2.9827,0,1,0,0.0115,2,1,1,0,0
40,75658,424807,36,8,0.156,0,4,2,0.2016,1,0,1,1,0
62,375662,417184,24,1,0.0463,0,9,7,0.0706,0,1,1,0,1
22,109965,287619,12,0,0.218,0,2,1,0.026,2,1,1,0,1
48,7118,54603,3,4,2.557,1,4,4,0.0218,2,1,1,0,0
58,16299,282494,36,9,0.4814,0,2,2,0.1076,4,1,1,0,1
23,123781,229092,18,2,0.1028,0,1,1,0.0762,2,1,1,0,1
54,5103,336435,36,5,1.8314,0,3,3,0.1408,3,1,1,0,0
27,182847,362001,18,0,0.11,0,4,4,0.0602,4,1,1,0,1
57,71298,260934,24,3,0.1525,0,5,4,0.2318,0,0,0,0,0
24,20227,214259,6,5,1.7655,1,1,0,0.1685,4,1,1,0,0
56,124825,342883,1,1,2.7469,0,2,0,0.1679,2,0,1,0,0
55,130637,24519,24,7,0.0078,0,2,2,0.2123,4,1,1,0,1
38,3790,329920,6,3,14.5084,1,5,4,0.1756,0,1,0,0,0
37,323531,332839,36,1,0.0286,0,0,0,0.0105,1,1,0,0,1
20,75564,347553,3,0,1.5332,0,6,6,0.0921,3,1,1,0,0
39,145860,254618,6,7,0.2909,0,7,6,0.0795,1,1,0,0,1
64,75285,142852,24,9,0.0791,0,6,4,0.1634,0,1,1,0,1
21,33866,252154,1,0,7.4456,0,3,1,0.1513,1,1,1,0,0
45,157385,140733,36,6,0.0248,0,6,6,0.0601,3,1,1,0,1
29,304767,495807,3,6,0.5423,0,0,0,0.1377,0,1,1,0,1
55,196823,29512,3,5,0.05,0,7,7,0.2262,1,1,1,0,1
53,419189,19403,1,7,0.0463,0,9,7,0.1415,3,1,1,0,1
64,38412,391956,12,9,0.8503,0,9,8,0.2139,4,1,1,0,1
58,133833,43983,6,0,0.0548,0,2,0,0.1798,1,0,1,0,0
22,80206,305693,24,0,0.1588,1,8,8,0.1469,4,1,1,0,0
30,25934,358229,3,0,4.6044,1,0,0,0.0511,2,1,1,0,0
40,45723,311863,24,5,0.2842,0,5,3,0.241,4,0,1,0,0
47,9044,333993,6,6,6.155,1,0,0,0.0469,4,1,1,0,0
54,136988,114351,36,9,0.0232,0,7,7,0.0823,2,1,0,1,0
42,1406,470004,1,8,334.2845,1,2,1,0.2982,0,1,1,0,0
44,116150,464069,18,9,0.222,0,3,1,0.0108,2,1,1,0,1
31,9065,252584,1,4,27.8637,0,5,4,0.0703,4,1,1,0,0
64,37655,108915,6,0,0.4821,1,3,2,0.0281,0,1,1,1,0
53,7772,288600,3,8,12.3778,1,7,5,0.4306,1,1,1,0,0
56,34116,231214,36,4,0.1883,0,8,6,0.089,3,0,1,0,0
33,370906,452311,6,5,0.2032,1,4,2,0.0397,0,1,0,0,1
39,11619,9461,36,8,0.0226,0,0,0,0.0435,4,1,1,0,0
38,97604,160017,18,1,0.0911,0,7,6,0.0794,1,1,1,0,1
38,109452,440906,3,2,1.3428,0,1,0,0.2555,0,0,1,0,0
25,148991,71363,36,6,0.0133,0,5,3,0.143,3,0,1,0,1
33,5547,89907,18,2,0.9005,1,5,4,0.1819,4,1,1,0,0
48,20679,79439,36,1,0.1067,1,6,4,0.5017,2,1,1,0,0
59,35429,414103,12,6,0.974,0,8,8,0.0436,3,1,1,0,1
27,55118,226144,24,7,0.171,0,0,0,0.084,3,1,1,0,1
49,43602,424319,1,8,9.7316,0,9,9,0.1733,3,1,1,0,0
51,315856,343080,12,1,0.0905,0,7,7,0.2827,3,1,1,0,1
26,86455,123512,6,1,0.2381,0,4,3,0.018,1,1,1,0,1
34,82453,262157,12,6,0.265,0,5,4,0.3984,0,1,1,0,1
28,12952,429059,1,3,33.1269,0,7,6,0.3335,3,1,1,0,0
49,24752,182536,3,4,2.4582,1,7,5,0.0678,3,0,1,0,0
27,120529,246655,24,0,0.0853,0,6,5,0.0892,4,0,1,0,0
39,33302,342870,18,5,0.572,0,6,4,0.1025,2,1,1,0,1
34,128913,85204,36,9,0.0184,1,0,0,0.3004,4,0,1,0,0
21,79467,32869,3,7,0.1379,0,7,7,0.1042,0,1,1,0,1
64,293060,124263,24,0,0.0177,0,2,1,0.1375,1,1,0,0,1
42,18048,259132,12,1,1.1965,0,4,4,0.1788,2,1,1,0,0
38,103830,442068,6,6,0.7096,0,3,1,0.1378,4,1,0,0,0
54,44201,308445,12,1,0.5815,1,9,8,0.0106,4,1,1,0,0
55,44778,441707,1,8,9.8644,0,2,1,0.0791,1,1,1,0,0
18,109860,376712,1,5,3.429,1,9,9,0.0393,1,1,1,0,0
42,105036,115550,6,4,0.1833,0,4,3,0.0873,2,1,1,0,1
53,170806,48369,24,6,0.0118,0,2,0,0.0303,3,0,1,0,0
34,87644,380640,3,9,1.4477,0,8,8,0.1024,1,1,1,0,1
58,120169,206603,36,7,0.0478,1,8,6,0.1598,4,1,1,0,1
41,32829,310475,36,8,0.2627,0,5,3,0.213,4,1,1,0,1
19,20837,29911,1,5,1.4355,0,2,2,0.1167,3,1,0,0,0
57,114770,124976,1,4,1.0889,0,4,2,0.2416,3,1,1,0,0
32,301473,242310,6,6,0.134,0,7,6,0.0538,1,1,1,0,1
49,45215,243051,3,1,1.7918,0,8,6,0.1736,3,1,1,0,0
56,12164,269665,12,7,1.8474,0,2,1,0.298,4,1,1,0,0
23,9752,40123,18,3,0.2286,1,4,4,0.1366,1,1,1,0,0
18,81714,447087,6,0,0.9119,1,1,0,0.0925,2,1,1,0,0
64,46652,294658,3,2,2.1054,0,1,0,0.1003,0,1,1,0,0
40,134058,38539,18,8,0.016,0,1,0,0.0195,1,0,0,0,0
56,31025,298608,36,3,0.2674,0,5,3,0.1728,2,1,1,0,1
34,188775,46226,6,9,0.0408,0,2,1,0.0085,4,1,1,1,0
51,68089,440447,12,9,0.5391,0,9,9,0.3158,1,1,1,0,1
58,34440,72332,12,2,0.175,0,4,4,0.0277,1,1,0,0,1
46,118166,34576,3,3,0.0975,1,7,6,0.0709,1,1,1,0,1
26,24179,4293,3,2,0.0592,0,4,4,0.0087,3,1,1,0,1
30,114423,370945,12,2,0.2702,0,1,0,0.2022,3,1,1,0,1
23,432966,135531,12,1,0.0261,1,5,3,0.15,4,0,1,0,0
23,161529,281947,6,5,0.2909,1,1,0,0.1079,2,1,1,0,0
37,171898,332904,24,9,0.0807,0,7,5,0.3368,1,1,1,0,1
20,131905,270715,36,5,0.057,0,1,0,0.2236,0,0,1,0,0
34,43830,482499,24,9,0.4587,0,6,4,0.1665,0,1,1,0,1
29,125076,26772,3,3,0.0713,0,3,3,0.0832,0,1,1,0,1
64,45609,316863,18,7,0.386,1,3,2,0.1978,3,1,1,0,0
62,32401,15171,12,5,0.039,1,7,7,0.1475,4,1,1,0,1
18,220579,114627,18,7,0.0289,1,3,3,0.3885,1,0,1,0,0
34,13583,119212,3,5,2.9255,0,7,5,0.0433,4,1,1,0,0
20,155525,368199,36,8,0.0658,0,8,8,0.5143,3,1,1,0,1
43,145323,76253,3,2,0.1749,0,7,5,0.4603,1,1,1,1,0
32,143886,213019,1,2,1.4805,0,3,3,0.2571,1,1,1,0,1
53,9958,334917,12,1,2.8027,0,4,4,0.3559,4,0,1,0,0
49,21015,403452,36,9,0.5333,0,5,4,0.2096,0,1,1,0,1
49,727,175185,24,5,10.0404,0,8,7,0.1494,0,1,1,0,0
21,105192,47927,24,6,0.019,0,4,2,0.1176,2,1,1,0,1
35,145819,170159,3,6,0.389,0,1,1,0.1657,2,1,1,0,1
36,9977,150323,3,4,5.0223,0,6,6,0.1498,4,1,0,0,0
60,44328,362823,12,5,0.6821,0,5,4,0.1174,1,1,0,0,1
52,78490,131328,1,6,1.6732,0,2,0,0.1253,3,1,0,0,0
57,41512,369578,1,1,8.9029,0,7,6,0.0848,3,1,1,0,0
31,57771,350465,1,9,6.0665,1,2,2,0.0011,2,1,1,0,0
50,112421,222795,1,6,1.9818,0,9,7,0.1157,2,1,1,1,0
31,166721,368440,36,0,0.0614,1,3,3,0.0428,3,0,1,0,0
51,342676,276994,6,5,0.1347,1,8,7,0.2882,0,0,1,1,0
21,147701,86236,12,7,0.0487,0,3,1,0.0729,4,0,1,0,1
41,2560,440219,12,0,14.33,0,1,0,0.0804,2,1,1,0,0
46,111853,84518,12,0,0.063,0,8,8,0.0476,2,1,0,0,1
36,104432,268093,36,5,0.0713,0,9,9,0.1756,3,1,1,0,1
23,43155,293725,24,4,0.2836,0,7,6,0.1217,0,1,1,0,1
50,65588,73108,36,2,0.031,1,3,3,0.0321,3,0,1,0,0
57,26251,158625,1,9,6.0426,0,5,4,0.0596,2,1,1,0,0
36,6972,423949,1,9,60.8074,1,5,4,0.2571,3,1,0,0,0
18,24623,244106,24,6,0.4131,1,1,0,0.3983,4,1,1,0,0
22,69715,472341,36,6,0.1882,0,8,8,0.0043,2,1,0,0,1
44,21123,50790,24,6,0.1002,0,5,5,0.0453,2,1,1,0,1
33,252723,234542,3,5,0.3094,0,4,3,0.0619,2,0,1,1,0
23,5032,207722,6,3,6.88,0,1,0,0.3288,2,1,1,0,0
57,117035,394861,24,8,0.1406,0,9,8,0.0978,2,1,1,0,1
30,54095,203492,12,8,0.3135,1,0,0,0.1068,1,1,1,1,0
52,96897,286196,6,6,0.4923,0,6,4,0.1171,1,0,0,0,0
36,96443,341141,36,6,0.0983,0,3,1,0.1308,3,1,1,0,1
29,133005,158646,24,7,0.0497,1,6,5,0.1811,1,1,0,1,0
33,49814,83009,12,4,0.1389,0,4,3,0.3765,2,1,1,0,1
60,100141,441687,1,8,4.4107,0,0,0,0.0434,2,1,0,0,0
27,167720,179976,36,5,0.0298,0,4,4,0.0252,2,1,0,0,1
42,61057,344101,1,6,5.6357,0,3,3,0.271,1,1,1,0,0
37,13336,322854,12,6,2.0174,1,0,0,0.1666,1,0,1,0,0
48,10960,361998,18,8,1.8349,1,9,8,0.0279,0,1,0,0,0
21,199269,386083,36,6,0.0538,0,1,0,0.2132,2,0,1,0,0
61,92015,6224,1,2,0.0676,0,8,8,0.1999,0,1,1,0,1
40,148524,178390,3,5,0.4004,0,0,0,0.2656,0,1,0,0,1
19,102208,301493,24,5,0.1229,0,9,7,0.0493,0,1,1,0,1
39,237252,324710,1,6,1.3686,0,3,3,0.1784,2,1,1,0,1
54,156971,447546,3,5,0.9504,0,7,7,0.0094,1,1,1,0,1
25,10710,10435,6,3,0.1624,0,4,3,0.0972,2,1,1,0,0
24,362,332159,36,5,25.488,1,9,8,0.1993,1,1,1,0,0
31,66116,468889,1,2,7.0919,0,6,6,0.0154,2,0,1,0,0
20,42341,322128,24,0,0.317,0,1,0,0.1044,4,1,1,0,0
33,41521,486280,1,0,11.7117,1,3,2,0.3616,4,1,1,0,0
36,69431,105395,24,4,0.0632,0,3,2,0.033,2,1,1,0,1
35,25731,298545,6,7,1.9338,0,0,0,0.1028,2,1,1,0,0
33,78094,237166,24,2,0.1265,0,7,6,0.1483,2,1,0,0,1
25,4358,201109,3,1,15.3824,1,2,2,0.0513,4,1,1,0,0
50,129612,395105,18,7,0.1694,0,3,3,0.2477,2,1,1,1,0
